66.8202,-71.9133,-4.61023
66.6576,-72.6416,-4.68148
66.6217,-73.5493,-4.71809
66.5132,-74.305,-4.74972
66.3979,-74.9465,-4.79166
66.1587,-75.4907,-4.86137
66.0093,-76.0959,-4.92559
65.9487,-76.8856,-4.96327
65.702,-77.6591,-5.01959
65.5157,-78.5047,-5.07592
65.3262,-79.5614,-5.1228
65.2116,-80.3278,-5.17023
65.0466,-81.377,-5.19457
64.9353,-81.8935,-5.23328
64.7374,-83.0739,-5.24865
64.7246,-83.6941,-5.27424
64.6634,-84.4771,-5.27866
64.5822,-85.2707,-5.28877
64.5236,-85.7292,-5.32667
64.5566,-86.2213,-5.36159
64.4521,-86.7538,-5.40748
64.3168,-87.3584,-5.45338
64.1196,-87.799,-5.51056
64.0115,-88.534,-5.55581
63.7948,-89.1129,-5.62094
63.55,-89.9849,-5.67271
63.4815,-90.9178,-5.71339
63.2235,-91.5595,-5.76174
62.985,-92.2032,-5.8087
62.699,-92.826,-5.85736
62.4831,-93.5119,-5.89803
62.3717,-94.3174,-5.92918
62.0691,-94.9796,-5.96587
61.7988,-95.6249,-5.99054
59.2972,-95.3611,-6.11764
59.7207,-96.7798,-5.99364
59.9682,-97.7377,-5.9769
60.1624,-98.965,-5.9652
60.2702,-100.112,-5.96201
60.2689,-101.026,-5.98323
60.0852,-101.73,-6.03974
59.7609,-102.236,-6.12371
59.4372,-103.15,-6.16201
59.2146,-104.061,-6.18202
58.8303,-104.644,-6.23718
58.3355,-105.056,-6.32939
58.0311,-106.036,-6.3752
57.5563,-106.754,-6.44569
57.0445,-107.357,-6.52183
56.5702,-108.012,-6.58971
56.0881,-108.739,-6.64444
55.5725,-109.391,-6.70374
55.0931,-110.041,-6.77766
54.7156,-110.765,-6.84085
54.1911,-111.335,-6.92334
53.7336,-112.097,-6.98453
53.2945,-112.825,-7.04841
52.9195,-113.49,-7.1188
52.4699,-114.06,-7.1981
52.0858,-114.605,-7.29427
51.6006,-115.244,-7.38344
50.9463,-115.577,-7.49356
50.4846,-116.324,-7.56363
49.899,-116.927,-7.65274
49.4892,-117.713,-7.71479
48.978,-118.434,-7.77816
48.5517,-119.267,-7.81023
48.0268,-119.867,-7.86616
47.5393,-120.526,-7.92761
47.1156,-121.338,-7.97752
47.1296,-121.961,-8.01765
46.6314,-122.514,-8.098
45.8248,-122.584,-8.25061
45.3893,-123.574,-8.29896
44.7833,-123.955,-8.39956
43.5502,-123.648,-8.63517
42.9741,-124.906,-8.71712
42.6123,-126.082,-8.77563
42.1389,-127.088,-8.84793
41.6168,-128.012,-8.89732
41.0411,-128.759,-8.94703
40.5419,-129.53,-9.00224
40.0562,-130.347,-9.05796
39.3247,-130.881,-9.16161
39.0258,-131.783,-9.20551
38.6016,-132.507,-9.25386
38.1538,-133.304,-9.28242
37.6801,-133.932,-9.3346
37.2741,-134.483,-9.39178
36.6995,-135.109,-9.46364
36.3479,-135.795,-9.5146
35.9162,-136.469,-9.56417
35.498,-136.987,-9.62282
34.9904,-137.434,-9.68324
34.4259,-137.801,-9.7734
34.0533,-138.484,-9.82292
33.5181,-138.917,-9.90273
33.0904,-139.596,-9.9458
32.8049,-140.324,-9.96998
32.3819,-140.875,-10.0109
31.9265,-141.453,-10.0569
31.6664,-142.027,-10.097
31.2273,-142.41,-10.1726
30.8746,-142.841,-10.2428
30.3419,-143.421,-10.3171
30.3042,-144.02,-10.349
30.1902,-144.435,-10.3655
29.7728,-144.792,-10.3908
29.4465,-145.215,-10.399
28.9265,-145.582,-10.4402
28.4765,-146.031,-10.4923
28.2103,-146.471,-10.5215
27.805,-146.811,-10.5566
27.4247,-147.148,-10.5977
27.0659,-147.556,-10.6192
26.7033,-147.973,-10.6476
26.2407,-148.502,-10.6883
25.8148,-149.062,-10.7452
25.6495,-149.558,-10.8046
25.3817,-150.025,-10.8507
25.1121,-150.572,-10.8767
24.9276,-151.017,-10.917
24.6737,-151.495,-10.9491
24.3522,-151.891,-10.9865
24.0991,-152.33,-11.0179
23.8174,-152.67,-11.0741
23.4464,-153.095,-11.126
23.2134,-153.604,-11.1494
23.0511,-154.165,-11.1364
22.8611,-154.675,-11.0991
22.6427,-154.992,-11.0923
22.4272,-155.357,-11.0983
22.2233,-155.755,-11.1014
22.0457,-156.112,-11.1155
21.8252,-156.465,-11.113
21.627,-156.815,-11.1095
21.5035,-157.106,-11.0963
21.2344,-157.432,-11.0747
20.9475,-157.812,-11.0656
20.8079,-158.096,-11.0736
20.6134,-158.405,-11.0915
20.2265,-158.543,-11.1256
19.9795,-158.729,-11.1617
19.7078,-158.948,-11.1745
19.289,-159.362,-11.1773
19.644,-160.117,-11.1344
19.4043,-160.102,-11.1881
18.9983,-159.922,-11.2645
18.6434,-160.216,-11.2689
18.3573,-160.443,-11.2826
17.6636,-160.368,-11.3985
17.1624,-160.622,-11.4787
16.6672,-160.873,-11.5435
16.398,-161.301,-11.5492
15.7631,-161.421,-11.6164
15.4235,-161.793,-11.6348
14.8012,-161.98,-11.6968
14.5391,-162.259,-11.7141
14.2345,-162.486,-11.7036
13.9452,-162.657,-11.69
13.5753,-162.772,-11.6928
13.2463,-162.837,-11.6981
12.5662,-162.843,-11.7332
12.1207,-163.101,-11.7047
11.8225,-163.131,-11.7001
11.2263,-163.13,-11.7211
10.6966,-163.072,-11.7536
10.23,-163.024,-11.7761
9.50941,-163.289,-11.7851
9.02965,-163.216,-11.8463
8.73114,-162.855,-11.9152
8.46259,-163.121,-11.8209
8.12526,-162.937,-11.8014
7.79802,-162.904,-11.7597
7.63497,-163.096,-11.6638
7.19083,-162.94,-11.6472
6.72777,-162.777,-11.6479
6.28155,-162.586,-11.6482
5.81506,-162.385,-11.6382
5.27658,-162.172,-11.6226
4.78684,-161.563,-11.6905
4.45275,-161.315,-11.6986
3.99626,-161.054,-11.6948
3.35669,-160.918,-11.6738
2.86914,-160.577,-11.6711
2.39332,-160.184,-11.6783
1.8777,-159.853,-11.6919
1.41692,-159.45,-11.7098
0.889351,-159.064,-11.7069
0.448447,-158.752,-11.6744
-0.126396,-158.31,-11.6482
-0.730737,-157.955,-11.6221
-1.44512,-157.656,-11.6148
-2.15071,-157.17,-11.6184
-2.66534,-156.533,-11.6206
-3.37453,-156.175,-11.5934
-4.01894,-155.713,-11.5817
-4.44447,-155.07,-11.5866
-5.00655,-154.482,-11.581
-5.76263,-154.221,-11.5447
-6.57588,-153.842,-11.5415
-7.25277,-153.236,-11.557
-7.83975,-152.619,-11.5494
-8.4875,-152.038,-11.5416
-9.10366,-151.506,-11.5369
-9.85454,-151.148,-11.5105
-10.5783,-150.607,-11.4952
-11.3959,-150.139,-11.4497
-12.2176,-149.547,-11.3999
-12.9865,-148.998,-11.3542
-13.6686,-148.326,-11.3298
-14.3415,-147.65,-11.3021
-14.9494,-146.873,-11.2926
-15.6705,-146.378,-11.2456
-16.4328,-145.832,-11.2057
-17.0239,-145.186,-11.2019
-17.5996,-144.605,-11.2039
-18.4927,-144.21,-11.1508
-19.4384,-143.813,-11.0984
-20.4127,-143.274,-11.0806
-21.3611,-142.706,-11.0658
-22.2215,-141.988,-11.0563
-23.1502,-141.324,-11.0469
-24.0175,-140.664,-11.0494
-24.8793,-139.967,-11.0478
-25.6462,-139.167,-11.0439
-26.5113,-138.471,-11.0156
-27.3505,-137.794,-10.9797
-28.3932,-137.181,-10.9361
-29.0629,-136.395,-10.9306
-30.3178,-135.987,-10.8801
-31.1599,-135.136,-10.8888
-32.1119,-134.432,-10.8717
-32.9746,-133.686,-10.879
-33.7977,-132.867,-10.8907
-34.7817,-132.158,-10.8885
-35.6269,-131.426,-10.908
-36.5771,-130.701,-10.905
-37.6261,-130.052,-10.8771
-38.5644,-129.276,-10.8588
-39.6501,-128.643,-10.8121
-40.5907,-127.814,-10.7992
-41.3698,-127.012,-10.7883
-42.261,-126.189,-10.7674
-43.0422,-125.333,-10.7505
-44.3174,-124.94,-10.6853
-45.2487,-124.109,-10.6834
-46.2097,-123.304,-10.6869
-47.2076,-122.571,-10.6854
-48.0617,-121.66,-10.6944
-48.5865,-120.682,-10.729
-49.4733,-120.068,-10.7151
-50.2453,-119.267,-10.7155
-51.0956,-118.643,-10.6902
-51.9501,-118.013,-10.6624
-52.6623,-117.289,-10.6417
-53.4141,-116.568,-10.6176
-54.148,-115.883,-10.6008
-54.9273,-115.148,-10.5871
-55.8942,-114.746,-10.528
-56.837,-114.222,-10.4927
-57.5947,-113.491,-10.4859
-58.5221,-112.881,-10.4579
-59.3368,-112.131,-10.4446
-60.002,-111.375,-10.449
-61.0205,-110.882,-10.4252
-61.8643,-110.222,-10.418
-62.5787,-109.407,-10.4359
-63.6351,-108.899,-10.3986
-64.3751,-108.001,-10.3894
-66.1822,-107.902,-10.3171
-67.1051,-106.974,-10.3489
-68.1824,-106.217,-10.3283
-69.1291,-105.295,-10.3167
-69.9847,-104.242,-10.3105
-70.9965,-103.421,-10.3099
-72.0111,-102.591,-10.3297
-73.0612,-101.856,-10.334
-74.0526,-101,-10.3402
-74.9586,-100.072,-10.3399
-75.8977,-99.2149,-10.3199
-77.7263,-98.9514,-10.2643
-78.5632,-97.7438,-10.3393
-79.6819,-96.8909,-10.3575
-80.6043,-95.8376,-10.3734
-81.6325,-94.938,-10.363
-82.6334,-93.9063,-10.3496
-83.6361,-93.1925,-10.3133
-84.8654,-92.3983,-10.2909
-85.905,-91.43,-10.2753
-86.8986,-90.3915,-10.2618
-87.9627,-89.5032,-10.2373
-88.8692,-88.5762,-10.2244
-89.8665,-87.7442,-10.2046
-90.7179,-86.7618,-10.2176
-92.058,-86.2045,-10.1888
-92.6501,-85.004,-10.2414
-93.852,-84.4412,-10.2043
-95.0847,-83.7698,-10.1737
-96.1049,-82.8868,-10.1691
-97.2396,-82.1271,-10.1551
-98.1453,-81.164,-10.1625
-99.0749,-80.2335,-10.1562
-100.286,-79.5655,-10.1293
-101.079,-78.628,-10.1218
-102.214,-77.9377,-10.0919
-103.262,-77.1385,-10.074
-104.425,-76.3961,-10.0262
-105.727,-75.7392,-9.97763
-106.646,-74.6314,-9.97705
-107.956,-73.9871,-9.91869
-109.359,-73.2104,-9.88758
-110.491,-72.2342,-9.88787
-111.547,-71.3197,-9.87889
-112.97,-70.5622,-9.8526
-114.225,-69.6414,-9.84372
-115.074,-68.3723,-9.86597
-115.988,-67.338,-9.84233
-117.195,-66.4061,-9.78985
-118.103,-65.4265,-9.7574
-119.288,-64.5782,-9.72612
-120.207,-63.6294,-9.72076
-122.135,-63.3554,-9.63179
-123.126,-62.153,-9.64102
-124.26,-61.1927,-9.62275
-125.14,-60.0421,-9.62561
-126.262,-59.222,-9.61031
-127.367,-58.3442,-9.61233
-128.421,-57.4152,-9.632
-129.468,-56.5263,-9.63797
-130.313,-55.4352,-9.66159
-131.534,-54.7628,-9.63335
-132.529,-53.8588,-9.62594
-133.844,-53.2067,-9.58282
-135.067,-52.583,-9.55838
-135.971,-51.4744,-9.59526
-137.207,-50.7156,-9.5923
-138.581,-50.0503,-9.55785
-139.818,-49.1973,-9.53498
-141.07,-48.3169,-9.50745
-142.306,-47.3851,-9.47506
-143.629,-46.4964,-9.45743
-144.788,-45.5486,-9.46646
-145.987,-44.5784,-9.48185
-147.033,-43.4822,-9.49329
-147.811,-42.3134,-9.5147
-148.96,-41.5192,-9.51221
-150.177,-40.7541,-9.49797
-151.069,-39.722,-9.51931
-152.196,-39.019,-9.50138
-153.43,-38.1969,-9.47691
-154.666,-37.4546,-9.46136
-155.716,-36.5149,-9.46861
-156.46,-35.8406,-9.36485
-157.586,-34.9572,-9.25679
-158.721,-34.0467,-9.19208
-159.781,-33.1749,-9.15112
-160.355,-31.9445,-9.17731
-161.424,-31.3119,-9.13182
-162.381,-30.5649,-9.09981
-163.349,-29.8302,-9.07023
-165.092,-29.7727,-9.02773
-167.97,-29.9731,-8.9904
-168.68,-28.0008,-9.17934
-169.487,-26.3801,-9.25309
-170.329,-25.2132,-9.2503
-171.076,-23.9841,-9.23545
-172.157,-23.2887,-9.16852
-173.067,-22.3165,-9.133
-173.942,-21.429,-9.10127
-174.856,-20.5437,-9.06368
-175.833,-19.7826,-9.02534
-176.959,-19.2442,-8.94977
-178.106,-18.5154,-8.89907
-179.187,-17.646,-8.86453
-180.676,-17.128,-8.78605
-181.846,-16.1192,-8.7692
-183.046,-15.2003,-8.74896
-184.02,-14.1502,-8.74491
-185.034,-13.1699,-8.70976
-186.23,-12.4411,-8.64154
-187.464,-11.6034,-8.59861
-188.523,-10.7126,-8.55737
-189.469,-9.69099,-8.52337
-190.58,-8.86332,-8.45111
-191.778,-8.07533,-8.35432
-192.783,-7.11653,-8.2843
-193.703,-6.08834,-8.2405
-195.543,-5.9272,-8.06054
-196.911,-5.032,-7.97905
-197.964,-3.92556,-7.92991
-199.086,-2.83461,-7.86961
-199.901,-1.66308,-7.83941
-201.029,-0.851579,-7.74867
-202.119,0.0157209,-7.67422
-203.249,0.928648,-7.61827
-205.681,0.741137,-7.36837
-206.676,2.15384,-7.35391
-207.341,3.67203,-7.36845
-208.319,4.63098,-7.29123
-209.04,5.79651,-7.25881
-210.108,6.54598,-7.18239
-211.207,7.31506,-7.09493
-212.205,8.1562,-7.01077
-213.594,8.58267,-6.91939
-214.258,9.77509,-6.95141
-215.287,10.6507,-6.90564
-216.523,11.2857,-6.80533
-218.32,11.6576,-6.66038
-219.476,12.6319,-6.5839
-220.134,13.9704,-6.56137
-221.211,14.8329,-6.4832
-222.461,15.5736,-6.38405
-223.688,16.3717,-6.2978
-225.142,16.9798,-6.17067
-226.401,17.9221,-6.07128
-227.946,18.7398,-5.94476
-229.38,19.6646,-5.84088
-230.793,20.6104,-5.75524
-231.986,21.7419,-5.68587
-233.172,22.852,-5.60161
-234.531,23.7265,-5.48897
-235.459,25.0798,-5.43793
-236.994,25.8837,-5.26685
-238.015,27.0785,-5.16525
-238.881,28.2937,-5.09462
-239.454,29.5973,-5.07295
-240.903,29.9609,-4.90124
-241.781,31.0348,-4.81667
-243.779,31.1392,-4.55041
-244.91,32.2904,-4.45619
-245.499,33.76,-4.45303
-246.829,34.4085,-4.33554
-247.985,35.3007,-4.24086
-249.497,35.8872,-4.08004
-250.553,37.0042,-4.01437
-251.812,37.8283,-3.90335
-253.527,38.442,-3.72652
-254.85,39.445,-3.62187
-256.211,40.4231,-3.48175
-257.161,41.7769,-3.39473
-258.615,42.5847,-3.2224
-260.15,43.493,-3.04254
-261.35,44.6305,-2.88915
-262.508,45.8029,-2.72859
-264.752,46.1319,-2.45511
-266.019,47.4747,-2.35232
-267.346,48.8635,-2.25571
-268.625,50.1307,-2.1486
-269.836,51.2837,-2.01919
-270.955,52.3556,-1.91556
-274.657,51.8413,-1.49726
-275.939,53.633,-1.49802
-277.627,55.1038,-1.39561
-278.852,56.7854,-1.32156
-280.174,58.3339,-1.20951
-281.37,59.6462,-1.08607
-282.597,60.9202,-0.990256
-283.124,62.9307,-1.02794
-284.221,63.8533,-0.911847
-285.421,64.6902,-0.788236
-286.642,65.5047,-0.696027
-287.412,66.725,-0.667869
-288.639,67.5945,-0.547727
-289.844,68.486,-0.422063
-290.76,69.5888,-0.31958
-291.83,70.3217,-0.177755
-292.96,71.1134,-0.0632695
-294.446,71.6211,0.10289
-295.604,72.5615,0.211231
-296.694,73.5329,0.321184
-297.827,74.5386,0.437984
-298.969,75.3824,0.567746
-299.759,76.4016,0.626463
-300.82,77.3149,0.72267
-301.526,78.2558,0.807025
-302.461,79.0248,0.917167
-303.667,79.5458,1.08587
-304.568,80.355,1.18488
-305.435,81.1902,1.26079
-306.665,81.6632,1.40125
-307.807,82.4263,1.52469
-308.932,83.1891,1.65316
-309.327,84.4425,1.66894
-310.334,85.1357,1.79375
-311.717,85.3699,1.99261
-312.75,86.2411,2.10065
-313.702,87.0686,2.21072
-314.645,87.914,2.32371
-315.5,88.8594,2.45115
-316.607,89.4533,2.61229
-317.642,90.2683,2.71933
-318.563,91.166,2.80292
-319.477,92.0338,2.89843
-320.321,92.9402,3.00141
-321.01,93.9794,3.09619
-321.675,95.0566,3.1788
-322.541,95.6678,3.30248
-323.557,96.1385,3.45352
-324.598,96.823,3.5935
-325.491,97.7533,3.70248
-326.172,98.8706,3.78182
-326.959,99.7457,3.88748
-327.716,100.701,3.98618
-328.481,101.615,4.10119
-329.08,102.545,4.19354
-329.672,104.081,4.22138
-330.27,104.686,4.31202
-330.963,105.242,4.41738
-331.768,105.818,4.53612
-332.182,106.99,4.56658
-333.155,107.205,4.70074
-333.646,108.222,4.72858
-334.219,108.985,4.79664
-335.025,109.419,4.89597
-335.958,109.903,4.99585
-336.753,110.568,5.08194
-337.493,111.316,5.16903
-338.176,111.947,5.26744
-338.875,112.572,5.34931
-339.526,113.112,5.41362
-340.477,113.599,5.53948
-341.538,114.047,5.67365
-342.374,114.78,5.75262
-343.262,115.438,5.84783
-344.076,116.105,5.94115
-345.561,116.385,6.13384
-346.488,117.223,6.23867
-347.418,118.048,6.3336
-348.337,118.816,6.4263
-349.169,119.646,6.51181
-349.976,120.36,6.60899
-350.9,121.062,6.71968
-351.735,121.893,6.82147
-352.509,122.659,6.92461
-353.365,123.219,7.04364
-353.991,124.041,7.11994
-354.719,124.81,7.21707
-355.451,125.493,7.32505
-356.354,125.989,7.44249
-356.892,126.722,7.49756
-357.762,127.251,7.59419
-358.436,127.868,7.6627
-359.105,128.477,7.73183
-359.603,129.154,7.7932
-359.943,129.658,7.86995
-360.446,130.193,7.95052
-361.239,130.469,8.06412
-361.647,130.569,8.1501
-362.571,130.997,8.26168
-363.276,131.529,8.34497
-363.799,132.076,8.40953
-364.355,132.525,8.49197
-364.889,133.078,8.56501
-365.46,133.535,8.65038
-365.838,134.462,8.65671
-366.213,134.8,8.70881
-366.553,135.095,8.7732
-366.835,135.436,8.81743
-367.293,135.69,8.87739
-367.638,135.913,8.93402
-368.129,136.168,8.99703
-368.508,136.688,9.02372
-368.783,136.946,9.0608
-369.204,137.266,9.09677
-369.493,137.912,9.10031
-369.621,138.111,9.12501
-369.977,138.301,9.16673
-370.334,138.427,9.22418
-370.682,138.616,9.27469
-371.015,138.9,9.32152
-371.349,139.19,9.36696
-371.744,139.405,9.40711
-372.042,139.53,9.44043
-372.394,139.795,9.47174
-372.68,139.991,9.51977
-372.841,140.11,9.56001
-373.286,140.374,9.60421
-373.68,140.624,9.66598
-374.051,140.868,9.72928
-374.41,141.116,9.78296
-374.686,141.287,9.84937
-375.071,141.808,9.90211
-374.879,142.433,9.89888
-375.097,142.466,9.97455
-375.039,142.416,10.0196
-374.856,142.837,10.003
-375.206,142.845,10.0577
-375.498,142.849,10.1221
-375.709,142.812,10.2003
-376.01,142.855,10.2591
-376.314,142.92,10.3047
-376.153,143.424,10.2552
-376.381,143.846,10.2452
-376.349,144.306,10.2175
-376.509,144.229,10.2535
-376.607,144.637,10.2509
-376.747,144.884,10.2871
-376.526,145.359,10.2859
-376.132,145.704,10.2446
-375.696,145.916,10.1787
-375.774,145.664,10.1944
-375.389,145.475,10.1534
-375.662,145.387,10.1706
-375.895,145.299,10.1952
-376.178,145.41,10.2206
-376.36,145.413,10.2425
-376.58,145.465,10.2576
-376.798,145.52,10.2704
-377.09,145.69,10.2968
-376.89,146.19,10.2529
-377.122,146.493,10.2751
-377.293,146.511,10.3107
-377.469,146.535,10.3402
-377.243,146.985,10.2949
-377.384,146.881,10.337
-377.627,146.859,10.3779
-377.389,147.239,10.3403
-377.659,147.186,10.3832
-377.426,147.529,10.3517
-377.685,147.442,10.3957
-377.807,147.834,10.3856
-377.93,147.811,10.4038
-378.062,147.805,10.4113
-377.816,148.067,10.361
-377.835,148.369,10.3394
-377.806,148.646,10.3176
-377.88,148.805,10.3144
-377.962,148.81,10.3353
-378.056,148.855,10.3738
-378.151,148.889,10.4089
-377.949,149.246,10.3386
-377.658,149.468,10.2787
-377.702,149.673,10.2813
-377.571,149.934,10.2619
